OID_,FieldName,ZONE_CODE,COUNT,AREA,Variable,Dimensions,StdTime,StdTime_Max,MEAN,STD
66,19_T,12,5.000000000000000,5000000.000000000000000,sun,StdTime,01/04/2018 00:00:00,01/05/2018 00:00:00,174.418467100213348,0.161347924599240
67,19_V,13,4.000000000000000,4000000.000000000000000,sun,StdTime,01/04/2018 00:00:00,01/05/2018 00:00:00,174.037155768350061,0.177161846937978
68,19_W,14,4.000000000000000,4000000.000000000000000,sun,StdTime,01/04/2018 00:00:00,01/05/2018 00:00:00,143.477393709790334,0.465870158894368
69,19_X_A,15,4.000000000000000,4000000.000000000000000,sun,StdTime,01/04/2018 00:00:00,01/05/2018 00:00:00,143.327075353951813,0.495620254246235
70,19_X_B,16,4.000000000000000,4000000.000000000000000,sun,StdTime,01/04/2018 00:00:00,01/05/2018 00:00:00,148.244893026889571,1.480835307899586
71,19_Y,17,4.000000000000000,4000000.000000000000000,sun,StdTime,01/04/2018 00:00:00,01/05/2018 00:00:00,175.282640796783937,0.679511807813578
72,19_Z,18,5.000000000000000,5000000.000000000000000,sun,StdTime,01/04/2018 00:00:00,01/05/2018 00:00:00,146.614356512236498,0.961284744510812
73,19_A,1,4.000000000000000,4000000.000000000000000,sun,StdTime,01/05/2018 00:00:00,01/06/2018 00:00:00,277.695053970324068,0.460304783012109
74,19_AA,2,5.000000000000000,5000000.000000000000000,sun,StdTime,01/05/2018 00:00:00,01/06/2018 00:00:00,222.417960436862160,0.883534344786897
75,19_BB,3,4.000000000000000,4000000.000000000000000,sun,StdTime,01/05/2018 00:00:00,01/06/2018 00:00:00,226.038419224752687,1.004364369437307
76,19_E,4,3.000000000000000,3000000.000000000000000,sun,StdTime,01/05/2018 00:00:00,01/06/2018 00:00:00,267.203699503479640,0.938001437076449
77,19_F,5,5.000000000000000,5000000.000000000000000,sun,StdTime,01/05/2018 00:00:00,01/06/2018 00:00:00,270.353653677007117,0.340049746066203
78,19_J,6,6.000000000000000,6000000.000000000000000,sun,StdTime,01/05/2018 00:00:00,01/06/2018 00:00:00,235.515882751676287,1.568368656893864
79,19_K,7,4.000000000000000,4000000.000000000000000,sun,StdTime,01/05/2018 00:00:00,01/06/2018 00:00:00,280.509846049407372,0.071101012022610
80,19_M,8,6.000000000000000,6000000.000000000000000,sun,StdTime,01/05/2018 00:00:00,01/06/2018 00:00:00,231.347291999778747,1.520325132931705
81,19_N,9,4.000000000000000,4000000.000000000000000,sun,StdTime,01/05/2018 00:00:00,01/06/2018 00:00:00,226.255870225332359,0.727952178570924
82,19_O,10,4.000000000000000,4000000.000000000000000,sun,StdTime,01/05/2018 00:00:00,01/06/2018 00:00:00,254.172377305116356,0.480082835582040
83,19_P,11,5.000000000000000,5000000.000000000000000,sun,StdTime,01/05/2018 00:00:00,01/06/2018 00:00:00,267.943018738472063,0.972994831363105
84,19_T,12,5.000000000000000,5000000.000000000000000,sun,StdTime,01/05/2018 00:00:00,01/06/2018 00:00:00,250.085885425728264,0.403843908313668
85,19_V,13,4.000000000000000,4000000.000000000000000,sun,StdTime,01/05/2018 00:00:00,01/06/2018 00:00:00,249.376018161289437,0.298901991776520
86,19_W,14,4.000000000000000,4000000.000000000000000,sun,StdTime,01/05/2018 00:00:00,01/06/2018 00:00:00,262.949972969346561,0.055984106404484
87,19_X_A,15,4.000000000000000,4000000.000000000000000,sun,StdTime,01/05/2018 00:00:00,01/06/2018 00:00:00,243.581549218122973,0.576188842305798
88,19_X_B,16,4.000000000000000,4000000.000000000000000,sun,StdTime,01/05/2018 00:00:00,01/06/2018 00:00:00,240.881054035684514,1.289082456181131
89,19_Y,17,4.000000000000000,4000000.000000000000000,sun,StdTime,01/05/2018 00:00:00,01/06/2018 00:00:00,256.941027338709318,0.905597694213957
90,19_Z,18,5.000000000000000,5000000.000000000000000,sun,StdTime,01/05/2018 00:00:00,01/06/2018 00:00:00,235.149274480926351,1.317479249435755
91,19_A,1,4.000000000000000,4000000.000000000000000,sun,StdTime,01/06/2018 00:00:00,01/07/2018 00:00:00,270.846130140112791,0.373952200106876
92,19_AA,2,5.000000000000000,5000000.000000000000000,sun,StdTime,01/06/2018 00:00:00,01/07/2018 00:00:00,213.089114822966849,0.249283616160140
93,19_BB,3,4.000000000000000,4000000.000000000000000,sun,StdTime,01/06/2018 00:00:00,01/07/2018 00:00:00,213.767831144961605,0.330676660823858
94,19_E,4,3.000000000000000,3000000.000000000000000,sun,StdTime,01/06/2018 00:00:00,01/07/2018 00:00:00,271.936623665107447,1.516846852224300
95,19_F,5,5.000000000000000,5000000.000000000000000,sun,StdTime,01/06/2018 00:00:00,01/07/2018 00:00:00,159.563731085889913,0.885325370674305
96,19_J,6,6.000000000000000,6000000.000000000000000,sun,StdTime,01/06/2018 00:00:00,01/07/2018 00:00:00,222.445980579391090,1.108489879134074
97,19_K,7,4.000000000000000,4000000.000000000000000,sun,StdTime,01/06/2018 00:00:00,01/07/2018 00:00:00,212.960636376154014,0.891786881899833
98,19_M,8,6.000000000000000,6000000.000000000000000,sun,StdTime,01/06/2018 00:00:00,01/07/2018 00:00:00,238.914890662491558,1.173608140375495
99,19_N,9,4.000000000000000,4000000.000000000000000,sun,StdTime,01/06/2018 00:00:00,01/07/2018 00:00:00,235.168669481184310,0.645017661848212
100,19_O,10,4.000000000000000,4000000.000000000000000,sun,StdTime,01/06/2018 00:00:00,01/07/2018 00:00:00,206.157701113492237,0.376897973576929
101,19_P,11,5.000000000000000,5000000.000000000000000,sun,StdTime,01/06/2018 00:00:00,01/07/2018 00:00:00,232.383459343798535,0.297473369691760
102,19_T,12,5.000000000000000,5000000.000000000000000,sun,StdTime,01/06/2018 00:00:00,01/07/2018 00:00:00,229.141442742974476,0.345042814054311
103,19_V,13,4.000000000000000,4000000.000000000000000,sun,StdTime,01/06/2018 00:00:00,01/07/2018 00:00:00,227.986057434491613,0.434696076507132
104,19_W,14,4.000000000000000,4000000.000000000000000,sun,StdTime,01/06/2018 00:00:00,01/07/2018 00:00:00,230.297046619686000,0.032612320563414
105,19_X_A,15,4.000000000000000,4000000.000000000000000,sun,StdTime,01/06/2018 00:00:00,01/07/2018 00:00:00,217.286945761402819,0.346773705554941
106,19_X_B,16,4.000000000000000,4000000.000000000000000,sun,StdTime,01/06/2018 00:00:00,01/07/2018 00:00:00,234.558387547999899,1.362473214383467
107,19_Y,17,4.000000000000000,4000000.000000000000000,sun,StdTime,01/06/2018 00:00:00,01/07/2018 00:00:00,237.994323331594501,0.660303602946722
108,19_Z,18,5.000000000000000,5000000.000000000000000,sun,StdTime,01/06/2018 00:00:00,01/07/2018 00:00:00,222.346275488926608,1.103003234061121
109,19_A,1,4.000000000000000,4000000.000000000000000,sun,StdTime,01/07/2018 00:00:00,01/08/2018 00:00:00,316.343836254781706,0.393680774617558
110,19_AA,2,5.000000000000000,5000000.000000000000000,sun,StdTime,01/07/2018 00:00:00,01/08/2018 00:00:00,211.843580428842927,0.625445117523760
111,19_BB,3,4.000000000000000,4000000.000000000000000,sun,StdTime,01/07/2018 00:00:00,01/08/2018 00:00:00,211.872597171235498,0.758947955682135
112,19_E,4,3.000000000000000,3000000.000000000000000,sun,StdTime,01/07/2018 00:00:00,01/08/2018 00:00:00,314.113773908821656,1.499932951340988
113,19_F,5,5.000000000000000,5000000.000000000000000,sun,StdTime,01/07/2018 00:00:00,01/08/2018 00:00:00,223.146573569831219,0.359687320352543
114,19_J,6,6.000000000000000,6000000.000000000000000,sun,StdTime,01/07/2018 00:00:00,01/08/2018 00:00:00,226.076863241908825,1.394126455930936
115,19_K,7,4.000000000000000,4000000.000000000000000,sun,StdTime,01/07/2018 00:00:00,01/08/2018 00:00:00,247.052785663990761,0.507204122250270
116,19_M,8,6.000000000000000,6000000.000000000000000,sun,StdTime,01/07/2018 00:00:00,01/08/2018 00:00:00,200.508064448929076,1.485105470540972
117,19_N,9,4.000000000000000,4000000.000000000000000,sun,StdTime,01/07/2018 00:00:00,01/08/2018 00:00:00,195.580752227112811,0.767500971759465
118,19_O,10,4.000000000000000,4000000.000000000000000,sun,StdTime,01/07/2018 00:00:00,01/08/2018 00:00:00,236.832980295559025,1.575363967253687
119,19_P,11,5.000000000000000,5000000.000000000000000,sun,StdTime,01/07/2018 00:00:00,01/08/2018 00:00:00,244.282646127896868,0.533256862678188
120,19_T,12,5.000000000000000,5000000.000000000000000,sun,StdTime,01/07/2018 00:00:00,01/08/2018 00:00:00,192.394611406119679,0.539897683625781
121,19_V,13,4.000000000000000,4000000.000000000000000,sun,StdTime,01/07/2018 00:00:00,01/08/2018 00:00:00,191.151278576149281,0.580658095502306
122,19_W,14,4.000000000000000,4000000.000000000000000,sun,StdTime,01/07/2018 00:00:00,01/08/2018 00:00:00,237.476396611083175,0.209675379867180
123,19_X_A,15,4.000000000000000,4000000.000000000000000,sun,StdTime,01/07/2018 00:00:00,01/08/2018 00:00:00,222.146529978898002,0.409535122362653
