OID_,FieldName,ZONE_CODE,COUNT,AREA,Variable,Dimensions,StdTime,StdTime_Max,MEAN,STD
19,19_A,1,4.000000000000000,4000000.000000000000000,rainfall,StdTime,01/02/2018 09:00:00,01/03/2018 09:00:00,28.300048826226679,0.164963841125421
20,19_AA,2,5.000000000000000,5000000.000000000000000,rainfall,StdTime,01/02/2018 09:00:00,01/03/2018 09:00:00,53.471373435176844,1.498580903627652
21,19_BB,3,4.000000000000000,4000000.000000000000000,rainfall,StdTime,01/02/2018 09:00:00,01/03/2018 09:00:00,46.957854958759199,1.292331608801864
22,19_E,4,3.000000000000000,3000000.000000000000000,rainfall,StdTime,01/02/2018 09:00:00,01/03/2018 09:00:00,37.621766504431740,1.519653622453937
23,19_F,5,5.000000000000000,5000000.000000000000000,rainfall,StdTime,01/02/2018 09:00:00,01/03/2018 09:00:00,40.899175780310109,0.938315883452272
24,19_J,6,6.000000000000000,6000000.000000000000000,rainfall,StdTime,01/02/2018 09:00:00,01/03/2018 09:00:00,44.991067170055516,0.944950052745369
25,19_K,7,4.000000000000000,4000000.000000000000000,rainfall,StdTime,01/02/2018 09:00:00,01/03/2018 09:00:00,32.041899821081834,0.284179330998240
26,19_M,8,6.000000000000000,6000000.000000000000000,rainfall,StdTime,01/02/2018 09:00:00,01/03/2018 09:00:00,32.238679129744483,1.572517531715693
27,19_N,9,4.000000000000000,4000000.000000000000000,rainfall,StdTime,01/02/2018 09:00:00,01/03/2018 09:00:00,35.251588802549705,0.614193498654366
28,19_O,10,4.000000000000000,4000000.000000000000000,rainfall,StdTime,01/02/2018 09:00:00,01/03/2018 09:00:00,38.055811217218093,1.098886551422019
29,19_P,11,5.000000000000000,5000000.000000000000000,rainfall,StdTime,01/02/2018 09:00:00,01/03/2018 09:00:00,57.480305296871400,1.123166477995366
30,19_T,12,5.000000000000000,5000000.000000000000000,rainfall,StdTime,01/02/2018 09:00:00,01/03/2018 09:00:00,43.876221879140196,0.661727553671995
31,19_V,13,4.000000000000000,4000000.000000000000000,rainfall,StdTime,01/02/2018 09:00:00,01/03/2018 09:00:00,43.335072229033365,0.336925133158377
32,19_W,14,4.000000000000000,4000000.000000000000000,rainfall,StdTime,01/02/2018 09:00:00,01/03/2018 09:00:00,54.048806853033760,1.070868501827055
33,19_X_A,15,4.000000000000000,4000000.000000000000000,rainfall,StdTime,01/02/2018 09:00:00,01/03/2018 09:00:00,71.055301337707732,3.512348195772718
34,19_X_B,16,4.000000000000000,4000000.000000000000000,rainfall,StdTime,01/02/2018 09:00:00,01/03/2018 09:00:00,63.376942389848175,2.363096803611697
35,19_Y,17,4.000000000000000,4000000.000000000000000,rainfall,StdTime,01/02/2018 09:00:00,01/03/2018 09:00:00,50.919736477246879,1.692639247558065
36,19_Z,18,5.000000000000000,5000000.000000000000000,rainfall,StdTime,01/02/2018 09:00:00,01/03/2018 09:00:00,44.426267169752428,0.611477765931995
37,19_A,1,4.000000000000000,4000000.000000000000000,rainfall,StdTime,01/03/2018 09:00:00,01/04/2018 09:00:00,95.810656351173279,1.030623076634053
38,19_AA,2,5.000000000000000,5000000.000000000000000,rainfall,StdTime,01/03/2018 09:00:00,01/04/2018 09:00:00,140.270041089425803,7.691221991112641
39,19_BB,3,4.000000000000000,4000000.000000000000000,rainfall,StdTime,01/03/2018 09:00:00,01/04/2018 09:00:00,111.624410038668643,2.582844643560903
40,19_E,4,3.000000000000000,3000000.000000000000000,rainfall,StdTime,01/03/2018 09:00:00,01/04/2018 09:00:00,71.504272710353959,1.916193819138833
41,19_F,5,5.000000000000000,5000000.000000000000000,rainfall,StdTime,01/03/2018 09:00:00,01/04/2018 09:00:00,85.420832192776970,1.687730601370409
42,19_J,6,6.000000000000000,6000000.000000000000000,rainfall,StdTime,01/03/2018 09:00:00,01/04/2018 09:00:00,67.362058242345313,0.609966618527649
43,19_K,7,4.000000000000000,4000000.000000000000000,rainfall,StdTime,01/03/2018 09:00:00,01/04/2018 09:00:00,105.096466645546656,1.741074006229215
44,19_M,8,6.000000000000000,6000000.000000000000000,rainfall,StdTime,01/03/2018 09:00:00,01/04/2018 09:00:00,38.992621856186801,1.796338251487849
45,19_N,9,4.000000000000000,4000000.000000000000000,rainfall,StdTime,01/03/2018 09:00:00,01/04/2018 09:00:00,41.703133982664447,0.625637299673385
46,19_O,10,4.000000000000000,4000000.000000000000000,rainfall,StdTime,01/03/2018 09:00:00,01/04/2018 09:00:00,175.846088675929025,3.953734473283356
47,19_P,11,5.000000000000000,5000000.000000000000000,rainfall,StdTime,01/03/2018 09:00:00,01/04/2018 09:00:00,108.086691562656611,2.161233447888044
48,19_T,12,5.000000000000000,5000000.000000000000000,rainfall,StdTime,01/03/2018 09:00:00,01/04/2018 09:00:00,128.410317213272748,1.951015112210820
49,19_V,13,4.000000000000000,4000000.000000000000000,rainfall,StdTime,01/03/2018 09:00:00,01/04/2018 09:00:00,134.364488687906572,2.287387744986077
50,19_W,14,4.000000000000000,4000000.000000000000000,rainfall,StdTime,01/03/2018 09:00:00,01/04/2018 09:00:00,94.751866918566435,1.547544281287391
51,19_X_A,15,4.000000000000000,4000000.000000000000000,rainfall,StdTime,01/03/2018 09:00:00,01/04/2018 09:00:00,114.994491241693495,4.293675526640102
52,19_X_B,16,4.000000000000000,4000000.000000000000000,rainfall,StdTime,01/03/2018 09:00:00,01/04/2018 09:00:00,80.833349696668009,5.199556305000417
