OID_,FieldName,ZONE_CODE,COUNT,AREA,Variable,Dimensions,StdTime,StdTime_Max,MEAN,STD
25,19_K,7,4.000000000000000,4000000.000000000000000,tas,StdTime,01/02/2018 00:00:00,01/03/2018 00:00:00,3.101877640479061,0.013524560115321
26,19_M,8,6.000000000000000,6000000.000000000000000,tas,StdTime,01/02/2018 00:00:00,01/03/2018 00:00:00,2.613702683931818,0.109331716951641
27,19_N,9,4.000000000000000,4000000.000000000000000,tas,StdTime,01/02/2018 00:00:00,01/03/2018 00:00:00,2.365431640027997,0.084561348932597
28,19_O,10,4.000000000000000,4000000.000000000000000,tas,StdTime,01/02/2018 00:00:00,01/03/2018 00:00:00,1.928314012097925,0.219819972810659
29,19_P,11,5.000000000000000,5000000.000000000000000,tas,StdTime,01/02/2018 00:00:00,01/03/2018 00:00:00,2.906242376816995,0.057535468748427
30,19_T,12,5.000000000000000,5000000.000000000000000,tas,StdTime,01/02/2018 00:00:00,01/03/2018 00:00:00,1.927998688137591,0.052398523871734
31,19_V,13,4.000000000000000,4000000.000000000000000,tas,StdTime,01/02/2018 00:00:00,01/03/2018 00:00:00,2.048417069816238,0.024019997911311
32,19_W,14,4.000000000000000,4000000.000000000000000,tas,StdTime,01/02/2018 00:00:00,01/03/2018 00:00:00,2.008818515050338,0.036076863967157
33,19_X_A,15,4.000000000000000,4000000.000000000000000,tas,StdTime,01/02/2018 00:00:00,01/03/2018 00:00:00,1.743630649435279,0.119307968287976
34,19_X_B,16,4.000000000000000,4000000.000000000000000,tas,StdTime,01/02/2018 00:00:00,01/03/2018 00:00:00,1.659604492859168,0.164162705749543
35,19_Y,17,4.000000000000000,4000000.000000000000000,tas,StdTime,01/02/2018 00:00:00,01/03/2018 00:00:00,2.363969805888415,0.138247063272593
36,19_Z,18,5.000000000000000,5000000.000000000000000,tas,StdTime,01/02/2018 00:00:00,01/03/2018 00:00:00,2.519920439342398,0.095291833492257
37,19_A,1,4.000000000000000,4000000.000000000000000,tas,StdTime,01/03/2018 00:00:00,01/04/2018 00:00:00,5.686396199582989,0.041917160734485
38,19_AA,2,5.000000000000000,5000000.000000000000000,tas,StdTime,01/03/2018 00:00:00,01/04/2018 00:00:00,2.967045047406168,0.077826492824156
39,19_BB,3,4.000000000000000,4000000.000000000000000,tas,StdTime,01/03/2018 00:00:00,01/04/2018 00:00:00,3.145464351724070,0.021912167395720
40,19_E,4,3.000000000000000,3000000.000000000000000,tas,StdTime,01/03/2018 00:00:00,01/04/2018 00:00:00,5.227406775607517,0.091304268038048
41,19_F,5,5.000000000000000,5000000.000000000000000,tas,StdTime,01/03/2018 00:00:00,01/04/2018 00:00:00,4.293767840905885,0.068867895529433
42,19_J,6,6.000000000000000,6000000.000000000000000,tas,StdTime,01/03/2018 00:00:00,01/04/2018 00:00:00,3.698449707147276,0.110802722208514
43,19_K,7,4.000000000000000,4000000.000000000000000,tas,StdTime,01/03/2018 00:00:00,01/04/2018 00:00:00,5.135160813752538,0.016282340939300
44,19_M,8,6.000000000000000,6000000.000000000000000,tas,StdTime,01/03/2018 00:00:00,01/04/2018 00:00:00,3.520593948233188,0.102762222616549
45,19_N,9,4.000000000000000,4000000.000000000000000,tas,StdTime,01/03/2018 00:00:00,01/04/2018 00:00:00,3.331142370170966,0.083687014384861
46,19_O,10,4.000000000000000,4000000.000000000000000,tas,StdTime,01/03/2018 00:00:00,01/04/2018 00:00:00,2.963898208862913,0.223498509376508
47,19_P,11,5.000000000000000,5000000.000000000000000,tas,StdTime,01/03/2018 00:00:00,01/04/2018 00:00:00,4.054761981541285,0.069965343059468
48,19_T,12,5.000000000000000,5000000.000000000000000,tas,StdTime,01/03/2018 00:00:00,01/04/2018 00:00:00,2.740267767167901,0.054929071927616
49,19_V,13,4.000000000000000,4000000.000000000000000,tas,StdTime,01/03/2018 00:00:00,01/04/2018 00:00:00,2.841828148515935,0.025983356204831
50,19_W,14,4.000000000000000,4000000.000000000000000,tas,StdTime,01/03/2018 00:00:00,01/04/2018 00:00:00,3.454154798746038,0.030648578717893
51,19_X_A,15,4.000000000000000,4000000.000000000000000,tas,StdTime,01/03/2018 00:00:00,01/04/2018 00:00:00,3.160119298420742,0.129468464294009
52,19_X_B,16,4.000000000000000,4000000.000000000000000,tas,StdTime,01/03/2018 00:00:00,01/04/2018 00:00:00,3.095657398392570,0.194467099215915
53,19_Y,17,4.000000000000000,4000000.000000000000000,tas,StdTime,01/03/2018 00:00:00,01/04/2018 00:00:00,3.060202262343863,0.147714528096780
54,19_Z,18,5.000000000000000,5000000.000000000000000,tas,StdTime,01/03/2018 00:00:00,01/04/2018 00:00:00,3.626078192961081,0.102404163323958
55,19_A,1,4.000000000000000,4000000.000000000000000,tas,StdTime,01/04/2018 00:00:00,01/05/2018 00:00:00,10.781284231436437,0.045639199680926
56,19_AA,2,5.000000000000000,5000000.000000000000000,tas,StdTime,01/04/2018 00:00:00,01/05/2018 00:00:00,7.350746217641629,0.069275006579331
57,19_BB,3,4.000000000000000,4000000.000000000000000,tas,StdTime,01/04/2018 00:00:00,01/05/2018 00:00:00,7.528266300335053,0.024552877957718
58,19_E,4,3.000000000000000,3000000.000000000000000,tas,StdTime,01/04/2018 00:00:00,01/05/2018 00:00:00,10.684988525574969,0.091442560758301
59,19_F,5,5.000000000000000,5000000.000000000000000,tas,StdTime,01/04/2018 00:00:00,01/05/2018 00:00:00,9.241199833887908,0.068893287231546
60,19_J,6,6.000000000000000,6000000.000000000000000,tas,StdTime,01/04/2018 00:00:00,01/05/2018 00:00:00,7.858963163875627,0.106028634746626
61,19_K,7,4.000000000000000,4000000.000000000000000,tas,StdTime,01/04/2018 00:00:00,01/05/2018 00:00:00,10.060988392906097,0.020361774818423
62,19_M,8,6.000000000000000,6000000.000000000000000,tas,StdTime,01/04/2018 00:00:00,01/05/2018 00:00:00,7.932378299528901,0.095647543827828
63,19_N,9,4.000000000000000,4000000.000000000000000,tas,StdTime,01/04/2018 00:00:00,01/05/2018 00:00:00,7.787270167161153,0.079580897795951
64,19_O,10,4.000000000000000,4000000.000000000000000,tas,StdTime,01/04/2018 00:00:00,01/05/2018 00:00:00,7.142135184433132,0.229926293920897
65,19_P,11,5.000000000000000,5000000.000000000000000,tas,StdTime,01/04/2018 00:00:00,01/05/2018 00:00:00,8.372687416920501,0.073885969238525
66,19_T,12,5.000000000000000,5000000.000000000000000,tas,StdTime,01/04/2018 00:00:00,01/05/2018 00:00:00,7.156527985476402,0.053986245459072
67,19_V,13,4.000000000000000,4000000.000000000000000,tas,StdTime,01/04/2018 00:00:00,01/05/2018 00:00:00,7.254414973466557,0.022630893159620
68,19_W,14,4.000000000000000,4000000.000000000000000,tas,StdTime,01/04/2018 00:00:00,01/05/2018 00:00:00,8.017110828418051,0.043935269725460
69,19_X_A,15,4.000000000000000,4000000.000000000000000,tas,StdTime,01/04/2018 00:00:00,01/05/2018 00:00:00,7.701358086232009,0.124266897798943
70,19_X_B,16,4.000000000000000,4000000.000000000000000,tas,StdTime,01/04/2018 00:00:00,01/05/2018 00:00:00,7.547064204473289,0.193539019363799
71,19_Y,17,4.000000000000000,4000000.000000000000000,tas,StdTime,01/04/2018 00:00:00,01/05/2018 00:00:00,7.266059984316225,0.140237191450193
72,19_Z,18,5.000000000000000,5000000.000000000000000,tas,StdTime,01/04/2018 00:00:00,01/05/2018 00:00:00,7.793429126026412,0.096493454364837
73,19_A,1,4.000000000000000,4000000.000000000000000,tas,StdTime,01/05/2018 00:00:00,01/06/2018 00:00:00,13.974019164879227,0.048847099784884
74,19_AA,2,5.000000000000000,5000000.000000000000000,tas,StdTime,01/05/2018 00:00:00,01/06/2018 00:00:00,11.529652309250691,0.073008899831626
75,19_BB,3,4.000000000000000,4000000.000000000000000,tas,StdTime,01/05/2018 00:00:00,01/06/2018 00:00:00,11.664371081380352,0.014989020002516
76,19_E,4,3.000000000000000,3000000.000000000000000,tas,StdTime,01/05/2018 00:00:00,01/06/2018 00:00:00,13.684659676837454,0.094519100473352
77,19_F,5,5.000000000000000,5000000.000000000000000,tas,StdTime,01/05/2018 00:00:00,01/06/2018 00:00:00,13.029388917449726,0.075027687438722
78,19_J,6,6.000000000000000,6000000.000000000000000,tas,StdTime,01/05/2018 00:00:00,01/06/2018 00:00:00,11.989441892892563,0.094624847696972
79,19_K,7,4.000000000000000,4000000.000000000000000,tas,StdTime,01/05/2018 00:00:00,01/06/2018 00:00:00,13.862000731670850,0.025141782408870
80,19_M,8,6.000000000000000,6000000.000000000000000,tas,StdTime,01/05/2018 00:00:00,01/06/2018 00:00:00,12.016991853808875,0.083605484477804
81,19_N,9,4.000000000000000,4000000.000000000000000,tas,StdTime,01/05/2018 00:00:00,01/06/2018 00:00:00,11.942087045712437,0.075008719494623
82,19_O,10,4.000000000000000,4000000.000000000000000,tas,StdTime,01/05/2018 00:00:00,01/06/2018 00:00:00,11.442219011312931,0.226108100749334
83,19_P,11,5.000000000000000,5000000.000000000000000,tas,StdTime,01/05/2018 00:00:00,01/06/2018 00:00:00,11.855557028519351,0.078459461989279
84,19_T,12,5.000000000000000,5000000.000000000000000,tas,StdTime,01/05/2018 00:00:00,01/06/2018 00:00:00,11.258068074860006,0.055354305698034
85,19_V,13,4.000000000000000,4000000.000000000000000,tas,StdTime,01/05/2018 00:00:00,01/06/2018 00:00:00,11.374340678561946,0.019666411242396
86,19_W,14,4.000000000000000,4000000.000000000000000,tas,StdTime,01/05/2018 00:00:00,01/06/2018 00:00:00,11.909638133437138,0.027112698484579
87,19_X_A,15,4.000000000000000,4000000.000000000000000,tas,StdTime,01/05/2018 00:00:00,01/06/2018 00:00:00,11.455554976414689,0.121007925806213
88,19_X_B,16,4.000000000000000,4000000.000000000000000,tas,StdTime,01/05/2018 00:00:00,01/06/2018 00:00:00,11.554796908834023,0.188133886745208
89,19_Y,17,4.000000000000000,4000000.000000000000000,tas,StdTime,01/05/2018 00:00:00,01/06/2018 00:00:00,11.256868702403056,0.137022920156935
90,19_Z,18,5.000000000000000,5000000.000000000000000,tas,StdTime,01/05/2018 00:00:00,01/06/2018 00:00:00,11.926363778993924,0.094244212212274
91,19_A,1,4.000000000000000,4000000.000000000000000,tas,StdTime,01/06/2018 00:00:00,01/07/2018 00:00:00,17.036500467922544,0.061950891108280
92,19_AA,2,5.000000000000000,5000000.000000000000000,tas,StdTime,01/06/2018 00:00:00,01/07/2018 00:00:00,13.765069193620482,0.055486326657911
93,19_BB,3,4.000000000000000,4000000.000000000000000,tas,StdTime,01/06/2018 00:00:00,01/07/2018 00:00:00,13.884745634912527,0.018881802841922
94,19_E,4,3.000000000000000,3000000.000000000000000,tas,StdTime,01/06/2018 00:00:00,01/07/2018 00:00:00,16.542280132884681,0.098778803502042
95,19_F,5,5.000000000000000,5000000.000000000000000,tas,StdTime,01/06/2018 00:00:00,01/07/2018 00:00:00,15.521915095340962,0.072850043968404
96,19_J,6,6.000000000000000,6000000.000000000000000,tas,StdTime,01/06/2018 00:00:00,01/07/2018 00:00:00,14.440857952168990,0.091476071823812
97,19_K,7,4.000000000000000,4000000.000000000000000,tas,StdTime,01/06/2018 00:00:00,01/07/2018 00:00:00,16.540556323986177,0.030256108604558
98,19_M,8,6.000000000000000,6000000.000000000000000,tas,StdTime,01/06/2018 00:00:00,01/07/2018 00:00:00,14.203701816671961,0.082388670803713
99,19_N,9,4.000000000000000,4000000.000000000000000,tas,StdTime,01/06/2018 00:00:00,01/07/2018 00:00:00,14.152961499036998,0.075260450231263
100,19_O,10,4.000000000000000,4000000.000000000000000,tas,StdTime,01/06/2018 00:00:00,01/07/2018 00:00:00,13.546942424007984,0.220312814790471
101,19_P,11,5.000000000000000,5000000.000000000000000,tas,StdTime,01/06/2018 00:00:00,01/07/2018 00:00:00,13.760181939985264,0.084582090060421
102,19_T,12,5.000000000000000,5000000.000000000000000,tas,StdTime,01/06/2018 00:00:00,01/07/2018 00:00:00,13.095495924854951,0.051542686935547
103,19_V,13,4.000000000000000,4000000.000000000000000,tas,StdTime,01/06/2018 00:00:00,01/07/2018 00:00:00,13.136388476291419,0.037767374710199
