OID_,FieldName,ZONE_CODE,COUNT,AREA,Variable,Dimensions,StdTime,StdTime_Max,MEAN,STD
63,19_N,9,4.000000000000000,4000000.000000000000000,groundfrost,StdTime,01/04/2018 00:00:00,01/05/2018 00:00:00,11.287842228651844,0.292842218509900
64,19_O,10,4.000000000000000,4000000.000000000000000,groundfrost,StdTime,01/04/2018 00:00:00,01/05/2018 00:00:00,12.132205991915177,0.177664209064148
65,19_P,11,5.000000000000000,5000000.000000000000000,groundfrost,StdTime,01/04/2018 00:00:00,01/05/2018 00:00:00,7.674027784611448,0.080647927768206
66,19_T,12,5.000000000000000,5000000.000000000000000,groundfrost,StdTime,01/04/2018 00:00:00,01/05/2018 00:00:00,11.592793489449294,0.114504872744898
67,19_V,13,4.000000000000000,4000000.000000000000000,groundfrost,StdTime,01/04/2018 00:00:00,01/05/2018 00:00:00,11.395722140453179,0.048118355727265
68,19_W,14,4.000000000000000,4000000.000000000000000,groundfrost,StdTime,01/04/2018 00:00:00,01/05/2018 00:00:00,10.019244158830283,0.016508905717464
69,19_X_A,15,4.000000000000000,4000000.000000000000000,groundfrost,StdTime,01/04/2018 00:00:00,01/05/2018 00:00:00,10.630494309081961,0.082915089783786
70,19_X_B,16,4.000000000000000,4000000.000000000000000,groundfrost,StdTime,01/04/2018 00:00:00,01/05/2018 00:00:00,7.241339719520695,0.144098712732903
71,19_Y,17,4.000000000000000,4000000.000000000000000,groundfrost,StdTime,01/04/2018 00:00:00,01/05/2018 00:00:00,11.927571139929356,0.122607752782310
72,19_Z,18,5.000000000000000,5000000.000000000000000,groundfrost,StdTime,01/04/2018 00:00:00,01/05/2018 00:00:00,5.929432735497499,0.034721813734429
73,19_A,1,4.000000000000000,4000000.000000000000000,groundfrost,StdTime,01/05/2018 00:00:00,01/06/2018 00:00:00,10.799370298161472,0.062440608871369
74,19_AA,2,5.000000000000000,5000000.000000000000000,groundfrost,StdTime,01/05/2018 00:00:00,01/06/2018 00:00:00,9.385447309393344,0.067777970084507
75,19_BB,3,4.000000000000000,4000000.000000000000000,groundfrost,StdTime,01/05/2018 00:00:00,01/06/2018 00:00:00,9.090463757850836,0.072888619941151
76,19_E,4,3.000000000000000,3000000.000000000000000,groundfrost,StdTime,01/05/2018 00:00:00,01/06/2018 00:00:00,1.120282274644490,0.051233133758340
